table_name,column_name,data_type,is_nullable
acdoca,bwtar,STRING,YES
acdoca,bwkey,STRING,YES
acdoca,hpeinh,NUMERIC,YES
acdoca,kpeinh,NUMERIC,YES
acdoca,opeinh,NUMERIC,YES
acdoca,vpeinh,NUMERIC,YES
acdoca,mlptyp,STRING,YES
acdoca,mlcateg,STRING,YES
acdoca,qsbvalt,STRING,YES
acdoca,qsprocess,STRING,YES
acdoca,perart,STRING,YES
acdoca,mlposnr,STRING,YES
acdoca,inv_mov_categ,STRING,YES
acdoca,bukrs_sender,STRING,YES
acdoca,racct_sender,STRING,YES
acdoca,accas_sender,STRING,YES
acdoca,accasty_sender,STRING,YES
acdoca,objnr,STRING,YES
acdoca,hrkft,STRING,YES
acdoca,hkgrp,STRING,YES
acdoca,parob1,STRING,YES
acdoca,parobsrc,STRING,YES
acdoca,uspob,STRING,YES
acdoca,co_belkz,STRING,YES
acdoca,co_beknz,STRING,YES
acdoca,beltp,STRING,YES
acdoca,muvflg,STRING,YES
acdoca,gkont,STRING,YES
acdoca,gkoar,STRING,YES
acdoca,erlkz,STRING,YES
acdoca,pernr,STRING,YES
acdoca,paobjnr,STRING,YES
acdoca,xpaobjnr_co_rel,STRING,YES
acdoca,scope,STRING,YES
acdoca,logsyso,STRING,YES
acdoca,pbukrs,STRING,YES
acdoca,pscope,STRING,YES
acdoca,logsysp,STRING,YES
acdoca,bwstrat,STRING,YES
acdoca,objnr_hk,STRING,YES
acdoca,aufnr_org,STRING,YES
acdoca,ukostl,STRING,YES
acdoca,ulstar,STRING,YES
acdoca,uprznr,STRING,YES
acdoca,uprctr,STRING,YES
acdoca,umatnr,STRING,YES
acdoca,varc_uacct,STRING,YES
acdoca,accas,STRING,YES
acdoca,accasty,STRING,YES
acdoca,lstar,STRING,YES
acdoca,aufnr,STRING,YES
acdoca,autyp,STRING,YES
acdoca,ps_psp_pnr,STRING,YES
acdoca,ps_posid,STRING,YES
acdoca,ps_prj_pnr,STRING,YES
acdoca,ps_pspid,STRING,YES
acdoca,nplnr,STRING,YES
acdoca,nplnr_vorgn,STRING,YES
acdoca,prznr,STRING,YES
acdoca,kstrg,STRING,YES
acdoca,bemot,STRING,YES
acdoca,rsrce,STRING,YES
acdoca,qmnum,STRING,YES
acdoca,service_doc_type,STRING,YES
acdoca,service_doc_id,STRING,YES
acdoca,service_doc_item_id,STRING,YES
acdoca,service_contract_type,STRING,YES
acdoca,service_contract_id,STRING,YES
acdoca,service_contract_item_id,STRING,YES
acdoca,solution_order_id,STRING,YES
acdoca,solution_order_item_id,STRING,YES
acdoca,erkrs,STRING,YES
acdoca,paccas,STRING,YES
acdoca,paccasty,STRING,YES
acdoca,plstar,STRING,YES
acdoca,paufnr,STRING,YES
acdoca,pautyp,STRING,YES
acdoca,pps_psp_pnr,STRING,YES
acdoca,pps_posid,STRING,YES
acdoca,pps_prj_pnr,STRING,YES
acdoca,pps_pspid,STRING,YES
acdoca,pkdauf,STRING,YES
acdoca,pkdpos,STRING,YES
acdoca,ppaobjnr,STRING,YES
acdoca,pnplnr,STRING,YES
acdoca,pnplnr_vorgn,STRING,YES
acdoca,pprznr,STRING,YES
acdoca,pkstrg,STRING,YES
acdoca,pservice_doc_type,STRING,YES
acdoca,pservice_doc_id,STRING,YES
acdoca,pservice_doc_item_id,STRING,YES
acdoca,co_accasty_n1,STRING,YES
acdoca,co_accasty_n2,STRING,YES
acdoca,co_accasty_n3,STRING,YES
acdoca,co_zlenr,STRING,YES
acdoca,co_belnr,STRING,YES
acdoca,co_buzei,STRING,YES
acdoca,co_buzei1,STRING,YES
acdoca,co_buzei2,STRING,YES
acdoca,co_buzei5,STRING,YES
acdoca,co_buzei6,STRING,YES
acdoca,co_buzei7,STRING,YES
acdoca,co_refbz,STRING,YES
acdoca,co_refbz1,STRING,YES
acdoca,co_refbz2,STRING,YES
acdoca,co_refbz5,STRING,YES
acdoca,co_refbz6,STRING,YES
acdoca,co_refbz7,STRING,YES
acdoca,overtimecat,STRING,YES
acdoca,work_item_id,STRING,YES
acdoca,arbid,STRING,YES
acdoca,vornr,STRING,YES
acdoca,aufps,STRING,YES
acdoca,uvorn,STRING,YES
acdoca,equnr,STRING,YES
acdoca,tplnr,STRING,YES
acdoca,istru,STRING,YES
acdoca,ilart,STRING,YES
acdoca,plknz,STRING,YES
acdoca,artpr,STRING,YES
acdoca,priok,STRING,YES
acdoca,maufnr,STRING,YES
acdoca,matkl_mm,STRING,YES
acdoca,paufps,STRING,YES
acdoca,planned_parts_work,STRING,YES
acdoca,fkart,STRING,YES
acdoca,vkorg,STRING,YES
acdoca,vtweg,STRING,YES
acdoca,spart,STRING,YES
acdoca,matnr_copa,STRING,YES
acdoca,matkl,STRING,YES
acdoca,kdgrp,STRING,YES
acdoca,land1,STRING,YES
acdoca,brsch,STRING,YES
acdoca,bzirk,STRING,YES
acdoca,kunre,STRING,YES
acdoca,kunwe,STRING,YES
acdoca,konzs,STRING,YES
acdoca,acdoc_copa_eew_dummy_pa,STRING,YES
acdoca,kmbrnd_pa,STRING,YES
acdoca,kmcatg_pa,STRING,YES
acdoca,kmkdgr_pa,STRING,YES
acdoca,kmland_pa,STRING,YES
acdoca,kmmakl_pa,STRING,YES
acdoca,kmvkbu_pa,STRING,YES
acdoca,beskz_pa,STRING,YES
acdoca,kmvtnr_pa,STRING,YES
acdoca,paph1_pa,STRING,YES
acdoca,paph2_pa,STRING,YES
acdoca,paph3_pa,STRING,YES
acdoca,vkbur_pa,STRING,YES
acdoca,dummy_mrkt_sgmnt_eew_ps,STRING,YES
acdoca,re_bukrs,STRING,YES
acdoca,re_account,STRING,YES
acdoca,fikrs,STRING,YES
acdoca,fipex,STRING,YES
acdoca,fistl,STRING,YES
acdoca,measure,STRING,YES
acdoca,rfund,STRING,YES
acdoca,rgrant_nbr,STRING,YES
acdoca,rbudget_pd,STRING,YES
acdoca,sfund,STRING,YES
acdoca,sgrant_nbr,STRING,YES
acdoca,sbudget_pd,STRING,YES
acdoca,bdgt_account,STRING,YES
acdoca,bdgt_account_cocode,STRING,YES
acdoca,bdgt_cnsmpn_date,DATE,YES
acdoca,bdgt_cnsmpn_period,STRING,YES
acdoca,bdgt_cnsmpn_year,STRING,YES
acdoca,bdgt_relevant,STRING,YES
acdoca,bdgt_cnsmpn_type,STRING,YES
acdoca,bdgt_cnsmpn_amount_type,STRING,YES
acdoca,rsponsored_prog,STRING,YES
acdoca,rsponsored_class,STRING,YES
acdoca,rbdgt_vldty_nbr,STRING,YES
acdoca,kblnr,STRING,YES
acdoca,kblpos,STRING,YES
acdoca,vname,STRING,YES
acdoca,egrup,STRING,YES
acdoca,recid,STRING,YES
acdoca,vptnr,STRING,YES
acdoca,btype,STRING,YES
acdoca,etype,STRING,YES
acdoca,prodper,DATE,YES
acdoca,billm,DATE,YES
acdoca,pom,DATE,YES
acdoca,cbrunid,NUMERIC,YES
acdoca,jvactivity,STRING,YES
acdoca,pvname,STRING,YES
acdoca,pegrup,STRING,YES
acdoca,s_recind,STRING,YES
acdoca,cbracct,STRING,YES
acdoca,cbobjnr,STRING,YES
acdoca,swenr,STRING,YES
acdoca,sgenr,STRING,YES
acdoca,sgrnr,STRING,YES
acdoca,smenr,STRING,YES
acdoca,recnnr,STRING,YES
acdoca,snksl,STRING,YES
acdoca,sempsl,STRING,YES
acdoca,dabrz,DATE,YES
acdoca,pswenr,STRING,YES
acdoca,psgenr,STRING,YES
acdoca,psgrnr,STRING,YES
acdoca,psmenr,STRING,YES
acdoca,precnnr,STRING,YES
acdoca,psnksl,STRING,YES
acdoca,psempsl,STRING,YES
acdoca,pdabrz,DATE,YES
acdoca,acrobjtype,STRING,YES
acdoca,acrlogsys,STRING,YES
acdoca,acrobj_id,STRING,YES
acdoca,acrsobj_id,STRING,YES
acdoca,acritmtype,STRING,YES
acdoca,acrvaldat,DATE,YES
acdoca,valobjtype,STRING,YES
acdoca,valobj_id,STRING,YES
acdoca,valsobj_id,STRING,YES
acdoca,netdt,DATE,YES
acdoca,risk_class,STRING,YES
acdoca,acdoc_eew_dummy,STRING,YES
acdoca,dummy_incl_eew_cobl,STRING,YES
acdoca,fup_action,STRING,YES
acdoca,sdm_version,STRING,YES
acdoca,mig_source,STRING,YES
acdoca,mig_docln,STRING,YES
acdoca,dataaging,DATE,YES
acdoca,operation_flag,STRING,YES
acdoca,is_deleted,BOOL,YES
acdoca,recordstamp,TIMESTAMP,YES
t157e,mandt,STRING,YES
t157e,spras,STRING,YES
t157e,bwart,STRING,YES
t157e,grund,STRING,YES
t157e,grtxt,STRING,YES
t157e,operation_flag,STRING,YES
t157e,is_deleted,BOOL,YES
t157e,recordstamp,TIMESTAMP,YES
fagl_011qt,mandt,STRING,YES
fagl_011qt,versn,STRING,YES
fagl_011qt,spras,STRING,YES
fagl_011qt,ergsl,STRING,YES
fagl_011qt,txtyp,STRING,YES
fagl_011qt,zeile,STRING,YES
fagl_011qt,txt45,STRING,YES
fagl_011qt,operation_flag,STRING,YES
fagl_011qt,is_deleted,BOOL,YES
fagl_011qt,recordstamp,TIMESTAMP,YES
t179t,mandt,STRING,YES
t179t,spras,STRING,YES
t179t,prodh,STRING,YES
t179t,vtext,STRING,YES
t179t,operation_flag,STRING,YES
t179t,is_deleted,BOOL,YES
t179t,recordstamp,TIMESTAMP,YES
t001,mandt,STRING,YES
t001,bukrs,STRING,YES
t001,butxt,STRING,YES
t001,ort01,STRING,YES
t001,land1,STRING,YES
t001,waers,STRING,YES
t001,spras,STRING,YES
t001,ktopl,STRING,YES
t001,waabw,STRING,YES
t001,periv,STRING,YES
t001,kokfi,STRING,YES
t001,rcomp,STRING,YES
t001,adrnr,STRING,YES
t001,stceg,STRING,YES
t001,fikrs,STRING,YES
t001,xfmco,STRING,YES
t001,xfmcb,STRING,YES
t001,xfmca,STRING,YES
t001,txjcd,STRING,YES
t001,fmhrdate,DATE,YES
t001,xtemplt,STRING,YES
t001,buvar,STRING,YES
t001,fdbuk,STRING,YES
t001,xfdis,STRING,YES
t001,xvalv,STRING,YES
t001,xskfn,STRING,YES
t001,kkber,STRING,YES
t001,xmwsn,STRING,YES
t001,mregl,STRING,YES
t001,xgsbe,STRING,YES
t001,xgjrv,STRING,YES
t001,xkdft,STRING,YES
t001,xprod,STRING,YES
t001,xeink,STRING,YES
t001,xjvaa,STRING,YES
t001,xvvwa,STRING,YES
t001,xslta,STRING,YES
t001,xfdmm,STRING,YES
t001,xfdsd,STRING,YES
t001,xextb,STRING,YES
t001,ebukr,STRING,YES
t001,ktop2,STRING,YES
t001,umkrs,STRING,YES
t001,bukrs_glob,STRING,YES
t001,fstva,STRING,YES
t001,opvar,STRING,YES
t001,xcovr,STRING,YES
t001,txkrs,STRING,YES
t001,wfvar,STRING,YES
t001,xbbbf,STRING,YES
t001,xbbbe,STRING,YES
t001,xbbba,STRING,YES
t001,xbbko,STRING,YES
t001,xstdt,STRING,YES
t001,mwskv,STRING,YES
t001,mwska,STRING,YES
t001,impda,STRING,YES
t001,xnegp,STRING,YES
t001,xkkbi,STRING,YES
t001,wt_newwt,STRING,YES
t001,pp_pdate,STRING,YES
t001,infmt,STRING,YES
t001,fstvare,STRING,YES
t001,kopim,STRING,YES
t001,dkweg,STRING,YES
t001,offsacct,STRING,YES
t001,bapovar,STRING,YES
t001,xcos,STRING,YES
t001,xcession,STRING,YES
t001,xsplt,STRING,YES
t001,surccm,STRING,YES
t001,dtprov,STRING,YES
t001,dtamtc,STRING,YES
t001,dttaxc,STRING,YES
t001,dttdsp,STRING,YES
t001,dtaxr,STRING,YES
t001,xvatdate,STRING,YES
t001,pst_per_var,STRING,YES
t001,xbbsc,STRING,YES
t001,f_obsolete,STRING,YES
t001,fm_derive_acc,STRING,YES
t001,operation_flag,STRING,YES
t001,is_deleted,BOOL,YES
t001,recordstamp,TIMESTAMP,YES
mard,mandt,STRING,YES
mard,matnr,STRING,YES
mard,werks,STRING,YES
mard,lgort,STRING,YES
mard,pstat,STRING,YES
mard,lvorm,STRING,YES
mard,lfgja,STRING,YES
mard,lfmon,STRING,YES
mard,sperr,STRING,YES
mard,labst,NUMERIC,YES
mard,umlme,NUMERIC,YES
mard,insme,NUMERIC,YES
mard,einme,NUMERIC,YES
mard,speme,NUMERIC,YES
mard,retme,NUMERIC,YES
mard,vmlab,NUMERIC,YES
mard,vmuml,NUMERIC,YES
mard,vmins,NUMERIC,YES
mard,vmein,NUMERIC,YES
mard,vmspe,NUMERIC,YES
mard,vmret,NUMERIC,YES
mard,kzill,STRING,YES
mard,kzilq,STRING,YES
mard,kzile,STRING,YES
mard,kzils,STRING,YES
mard,kzvll,STRING,YES
mard,kzvlq,STRING,YES
mard,kzvle,STRING,YES
mard,kzvls,STRING,YES
mard,diskz,STRING,YES
mard,lsobs,STRING,YES
mard,lminb,NUMERIC,YES
mard,lbstf,NUMERIC,YES
mard,herkl,STRING,YES
mard,exppg,STRING,YES
mard,exver,STRING,YES
mard,lgpbe,STRING,YES
mard,klabs,NUMERIC,YES
mard,kinsm,NUMERIC,YES
mard,keinm,NUMERIC,YES
mard,kspem,NUMERIC,YES
mard,dlinl,DATE,YES
mard,prctl,STRING,YES
mard,ersda,DATE,YES
mard,vklab,NUMERIC,YES
mard,vkuml,NUMERIC,YES
mard,lwmkb,STRING,YES
mard,bskrf,FLOAT64,YES
mard,mdrue,STRING,YES
mard,mdjin,STRING,YES
mard,dummy_stl_incl_eew_ps,STRING,YES
mard,fsh_salloc_qty_s,NUMERIC,YES
mard,cwm_labst,NUMERIC,YES
mard,cwm_insme,NUMERIC,YES
mard,cwm_einme,NUMERIC,YES
mard,cwm_speme,NUMERIC,YES
mard,cwm_retme,NUMERIC,YES
mard,cwm_umlme,NUMERIC,YES
mard,cwm_klabs,NUMERIC,YES
mard,cwm_kinsm,NUMERIC,YES
mard,cwm_keinm,NUMERIC,YES
mard,cwm_kspem,NUMERIC,YES
mard,cwm_vmlab,NUMERIC,YES
mard,cwm_vmins,NUMERIC,YES
mard,cwm_vmein,NUMERIC,YES
mard,cwm_vmspe,NUMERIC,YES
mard,cwm_vmret,NUMERIC,YES
mard,cwm_vmuml,NUMERIC,YES
mard,operation_flag,STRING,YES
mard,is_deleted,BOOL,YES
mard,recordstamp,TIMESTAMP,YES
ckmlcr,mandt,STRING,YES
ckmlcr,kalnr,STRING,YES
ckmlcr,bdatj,STRING,YES
ckmlcr,poper,STRING,YES
ckmlcr,untper,STRING,YES
ckmlcr,curtp,STRING,YES
ckmlcr,peinh,NUMERIC,YES
ckmlcr,vprsv,STRING,YES
ckmlcr,stprs,NUMERIC,YES
ckmlcr,pvprs,NUMERIC,YES
ckmlcr,waers,STRING,YES
ckmlcr,salk3,NUMERIC,YES
ckmlcr,salkv,NUMERIC,YES
ckmlcr,zuumb_o,NUMERIC,YES
ckmlcr,abprd_o,NUMERIC,YES
ckmlcr,abkdm_o,NUMERIC,YES
ckmlcr,zuprd_o,NUMERIC,YES
ckmlcr,zukdm_o,NUMERIC,YES
ckmlcr,vpprd_o,NUMERIC,YES
ckmlcr,vpkdm_o,NUMERIC,YES
ckmlcr,vppbprd_o,NUMERIC,YES
ckmlcr,vppbkdm_o,NUMERIC,YES
ckmlcr,vnprd_o,NUMERIC,YES
ckmlcr,vnkdm_o,NUMERIC,YES
ckmlcr,ekprd_o,NUMERIC,YES
ckmlcr,ekkdm_o,NUMERIC,YES
ckmlcr,pbprd_o,NUMERIC,YES
ckmlcr,pbkdm_o,NUMERIC,YES
ckmlcr,vnprd_ea,NUMERIC,YES
ckmlcr,vnkdm_ea,NUMERIC,YES
ckmlcr,ebprd_ea,NUMERIC,YES
ckmlcr,ebkdm_ea,NUMERIC,YES
ckmlcr,zuumb_a,NUMERIC,YES
ckmlcr,zuprd_a,NUMERIC,YES
ckmlcr,zukdm_a,NUMERIC,YES
ckmlcr,ekprd_a,NUMERIC,YES
ckmlcr,ekkdm_a,NUMERIC,YES
ckmlcr,pbprd_a,NUMERIC,YES
ckmlcr,pbkdm_a,NUMERIC,YES
ckmlcr,abprd_mo,NUMERIC,YES
ckmlcr,abkdm_mo,NUMERIC,YES
ckmlcr,zuprd_mo,NUMERIC,YES
ckmlcr,zukdm_mo,NUMERIC,YES
ckmlcr,vnprd_ma,NUMERIC,YES
ckmlcr,vnkdm_ma,NUMERIC,YES
ckmlcr,ebprd_ma,NUMERIC,YES
ckmlcr,ebkdm_ma,NUMERIC,YES
ckmlcr,absalk3,NUMERIC,YES
ckmlcr,zukdm_ost,NUMERIC,YES
ckmlcr,ekkdm_ost,NUMERIC,YES
ckmlcr,pbkdm_ost,NUMERIC,YES
ckmlcr,vpkdm_ost,NUMERIC,YES
ckmlcr,vppbkdm_ost,NUMERIC,YES
ckmlcr,vnkdm_ost,NUMERIC,YES
ckmlcr,markup_o,NUMERIC,YES
ckmlcr,vksal,NUMERIC,YES
ckmlcr,operation_flag,STRING,YES
ckmlcr,is_deleted,BOOL,YES
ckmlcr,recordstamp,TIMESTAMP,YES
tvtwt,mandt,STRING,YES
tvtwt,spras,STRING,YES
tvtwt,vtweg,STRING,YES
tvtwt,vtext,STRING,YES
tvtwt,operation_flag,STRING,YES
tvtwt,is_deleted,BOOL,YES
tvtwt,recordstamp,TIMESTAMP,YES
tcurx,currkey,STRING,YES
tcurx,currdec,INT64,YES
tcurx,operation_flag,STRING,YES
tcurx,is_deleted,BOOL,YES
tcurx,recordstamp,TIMESTAMP,YES
mara,mandt,STRING,YES
mara,matnr,STRING,YES
mara,ersda,DATE,YES
mara,created_at_time,TIME,YES
mara,ernam,STRING,YES
mara,laeda,DATE,YES
mara,aenam,STRING,YES
mara,vpsta,STRING,YES
mara,pstat,STRING,YES
mara,lvorm,STRING,YES
